num_pages,total_words,total_characters,avg_sentence_length,header_count,footer_count,table_count,image_count,signature_count,stamp_count,person_count,org_count,location_count,date_count,money_count,court_count,judge_count,law_count,case_number_count,aadhaar_count,pan_count,passport_count,driving_license_count,voter_id_count,email_count,phone_count,address_count,bank_account_count,credit_card_count,ifsc_count,upi_count,language_encoded,is_encrypted,has_digital_signature,has_producer,has_author,document_type_encoded,critical_count,high_count,medium_count,low_count,avg_confidence,max_confidence,pii_density,entity_density,risk_density,critical_ratio,avg_entities_per_page,avg_pii_per_page,doc_length_category,contains_gov_id,contains_financial_data,contains_legal_terms,contains_personal_data,document_type,sensitivity_label
10,1074,6444,20.85,4,4,1,0,4,1,2,3,0,5,5,0,0,0,0,2,1,0,0,0,3,2,2,1,0,2,0,2,0,1,1,0,2,3,3,12,10,0.8541,0.9455,12.1043,26.0708,26.0708,0.1071,2.8,1.3,2,1,1,0,1,Employment Contract,Highly Confidential
8,4356,17424,15.31,2,5,0,0,2,2,3,0,0,7,2,0,0,2,0,1,2,0,0,0,4,1,5,1,0,1,0,1,0,1,1,1,2,2,3,14,10,0.9452,1.0,3.4435,6.6575,6.6575,0.069,3.625,1.875,3,1,1,1,1,Employment Contract,Highly Confidential
12,3237,16185,19.81,0,4,0,0,2,1,3,2,0,12,3,0,0,0,0,1,1,0,0,0,3,0,3,1,0,1,0,1,0,1,1,1,2,2,2,9,17,0.7397,0.8205,3.0893,9.2678,9.2678,0.0667,2.5,0.8333,3,1,1,0,1,Employment Contract,Highly Confidential
11,4200,21000,14.8,7,1,2,0,0,1,1,3,0,0,7,0,0,4,0,0,1,0,0,0,2,1,4,0,0,0,0,1,0,0,0,0,3,0,1,18,4,0.8482,0.9344,1.9048,5.4762,5.4762,0.0,2.0909,0.7273,3,0,1,1,1,Service Agreement,Confidential
11,3816,11448,15.48,4,3,1,0,3,1,0,2,0,4,5,0,0,5,0,0,1,0,0,0,3,1,3,0,0,0,0,1,0,1,1,1,3,0,1,17,6,0.8492,0.8821,2.0964,6.2893,6.2893,0.0,2.1818,0.7273,3,0,1,1,1,Service Agreement,Confidential
10,1877,9385,15.09,4,2,1,0,2,2,0,3,0,6,1,0,0,2,0,0,1,0,0,0,2,2,3,0,0,0,0,1,0,1,1,0,3,0,1,10,9,0.7062,0.7243,4.2621,10.6553,10.6553,0.0,2.0,0.8,2,0,1,1,1,Service Agreement,Confidential
10,4355,26130,15.75,4,3,0,0,1,0,1,0,0,11,6,0,0,2,0,0,1,0,0,0,3,0,2,0,0,0,0,1,0,1,1,1,3,0,1,13,12,0.8997,0.9808,1.3777,5.9701,5.9701,0.0,2.6,0.6,3,0,1,1,1,Service Agreement,Confidential
6,3751,22506,6.45,5,0,5,0,4,1,1,1,0,5,2,0,0,0,0,0,1,0,0,0,4,3,4,0,0,0,0,2,0,1,0,0,3,0,1,13,7,0.8622,0.949,3.1991,5.5985,5.5985,0.0,3.5,2.0,3,0,1,0,1,Service Agreement,Confidential
10,4173,25038,20.07,4,3,2,0,0,1,2,7,0,4,6,0,0,0,0,0,2,0,0,0,4,1,2,0,0,0,0,1,0,0,0,1,3,0,2,13,13,0.7592,0.8656,2.1567,6.7098,6.7098,0.0,2.8,0.9,3,0,1,0,1,Service Agreement,Confidential
5,6036,24144,9.9,3,2,2,0,2,1,1,3,0,8,2,0,0,3,0,0,1,0,0,0,4,2,2,0,0,0,0,2,0,1,1,0,3,0,1,13,12,0.8974,0.9316,1.4911,4.3075,4.3075,0.0,5.2,1.8,4,0,1,1,1,Service Agreement,Confidential
13,5435,27175,21.93,5,2,2,0,4,1,4,4,0,5,7,0,0,0,0,0,1,0,0,0,3,0,4,0,0,0,0,1,0,1,0,0,3,0,1,14,13,0.7781,0.8874,1.4719,5.1518,5.1518,0.0,2.1538,0.6154,4,0,1,0,1,Service Agreement,Confidential
10,2034,8136,16.22,4,3,2,0,2,1,1,4,0,10,1,0,0,3,0,0,1,0,0,0,2,2,3,0,0,0,0,1,0,1,0,0,3,0,1,11,15,0.7,0.7577,3.9331,13.2743,13.2743,0.0,2.7,0.8,3,0,1,1,1,Service Agreement,Confidential
10,4920,29520,17.22,7,0,2,0,1,1,1,6,0,8,3,0,0,5,0,0,1,0,0,0,2,2,4,0,0,0,0,1,0,1,1,1,3,0,1,16,15,0.8737,0.9295,1.8293,6.5041,6.5041,0.0,3.2,0.9,3,0,1,1,1,Service Agreement,Confidential
11,5793,28965,16.7,7,3,1,0,3,2,3,3,0,2,4,0,0,3,0,0,1,0,0,0,4,2,4,0,0,0,0,1,0,1,1,1,3,0,1,17,8,0.9355,0.9799,1.8988,4.4882,4.4882,0.0,2.3636,1.0,4,0,1,1,1,Service Agreement,Confidential
16,6837,20511,30.57,6,4,1,0,3,1,3,4,0,6,4,0,0,4,0,0,1,0,0,0,4,3,0,0,0,0,0,1,0,1,0,1,3,0,1,15,13,0.9009,0.9874,1.1701,4.2416,4.2416,0.0,1.8125,0.5,4,0,1,1,1,Service Agreement,Confidential
15,4048,16192,19.88,5,3,5,0,3,1,3,1,0,5,9,0,0,0,0,0,1,0,0,0,3,3,2,0,0,0,0,1,0,1,1,0,3,0,1,17,9,0.7165,0.8498,2.2233,6.67,6.67,0.0,1.8,0.6,3,0,1,0,1,Service Agreement,Confidential
12,3117,15585,15.28,5,3,1,0,0,1,3,6,0,9,3,0,0,5,0,0,2,0,0,0,3,2,5,0,0,0,0,1,0,1,1,0,3,0,2,18,18,0.8827,1.0,3.8499,12.1912,12.1912,0.0,3.1667,1.0,3,0,1,1,1,Service Agreement,Confidential
15,3595,17975,10.6,8,3,3,0,1,1,0,5,0,10,0,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0,0,1,0,1,1,0,3,0,1,6,15,0.8672,1.0,1.9471,6.1196,6.1196,0.0,1.4667,0.4667,3,0,0,0,1,Service Agreement,Confidential
9,6566,39396,23.34,5,2,2,0,0,1,1,0,0,9,12,0,0,5,0,0,1,0,0,0,4,4,3,0,0,0,0,1,0,0,1,0,3,0,1,28,10,0.7988,0.9463,1.8276,5.9397,5.9397,0.0,4.3333,1.3333,4,0,1,1,1,Service Agreement,Confidential
15,3936,15744,15.85,9,2,0,0,3,1,2,7,0,0,9,0,0,6,0,0,2,0,0,0,2,1,2,0,0,0,0,1,0,1,1,0,3,0,2,20,9,0.9595,1.0,1.7785,7.876,7.876,0.0,2.0667,0.4667,3,0,1,1,1,Service Agreement,Confidential
6,5542,33252,18.8,3,4,2,0,2,2,1,6,0,6,2,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,0,1,0,1,1,1,3,0,2,8,13,0.9779,1.0,1.4435,4.1501,4.1501,0.0,3.8333,1.3333,4,0,1,0,1,Service Agreement,Confidential
7,6150,18450,25.66,3,3,3,0,2,1,2,4,0,6,1,0,0,3,0,0,1,0,0,0,3,1,3,0,0,0,0,1,0,1,1,0,3,0,1,11,12,0.9047,1.0,1.3008,3.9024,3.9024,0.0,3.4286,1.1429,4,0,1,1,1,Service Agreement,Confidential
5,3734,22404,20.55,3,3,3,0,1,1,1,3,0,5,3,0,0,5,0,0,1,0,0,0,1,2,5,0,0,0,0,1,0,1,1,0,3,0,1,16,9,0.7786,0.8083,2.4103,6.963,6.963,0.0,5.2,1.8,3,0,1,1,1,Service Agreement,Confidential
12,7419,22257,9.56,7,4,3,0,1,1,2,4,0,4,4,0,0,3,0,0,2,0,0,0,4,4,4,0,0,0,0,1,0,1,1,0,3,0,2,19,10,0.6617,0.6734,1.887,4.1785,4.1785,0.0,2.5833,1.1667,4,0,1,1,1,Service Agreement,Confidential
11,2583,12915,13.12,7,4,4,0,0,1,1,3,0,8,2,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,1,0,0,1,1,3,0,0,12,12,0.7476,0.8238,2.71,9.2915,9.2915,0.0,2.1818,0.6364,3,0,1,1,1,Service Agreement,Confidential
11,4385,17540,14.86,5,2,2,0,3,1,1,3,0,4,8,0,0,6,0,0,1,0,0,0,4,2,3,0,0,0,0,1,0,1,1,1,3,0,1,23,8,0.6852,0.6852,2.2805,7.2976,7.2976,0.0,2.9091,0.9091,3,0,1,1,1,Service Agreement,Confidential
13,6133,24532,20.1,6,4,2,0,2,0,4,3,0,4,2,0,0,1,0,0,2,0,0,0,3,3,3,0,0,0,0,1,0,1,0,0,3,0,2,12,11,0.9684,1.0,1.7936,4.0763,4.0763,0.0,1.9231,0.8462,4,0,1,1,1,Service Agreement,Confidential
5,4806,14418,19.08,6,3,2,0,3,1,2,3,0,7,3,0,0,0,0,0,1,0,0,0,3,3,3,0,0,0,0,1,0,1,1,0,3,0,1,12,12,0.8504,0.9894,2.0807,5.2018,5.2018,0.0,5.0,2.0,3,0,1,0,1,Service Agreement,Confidential
11,8027,32108,18.93,4,2,0,0,1,1,1,4,0,9,5,0,0,4,0,0,1,0,0,0,2,3,4,0,0,0,0,1,0,1,0,1,3,0,1,18,14,0.7799,0.896,1.2458,4.1111,4.1111,0.0,3.0,0.9091,4,0,1,1,1,Service Agreement,Confidential
4,5416,16248,26.97,6,4,0,0,0,1,3,4,0,4,2,0,0,6,0,0,0,0,0,0,3,2,2,0,0,0,0,1,0,0,1,0,3,0,0,15,11,0.723,0.7809,1.2925,4.8006,4.8006,0.0,6.5,1.75,4,0,1,1,1,Service Agreement,Confidential
10,4382,17528,17.33,3,1,2,0,3,1,2,8,0,2,7,0,0,4,0,0,1,0,0,0,3,0,3,0,0,0,0,1,0,1,1,0,3,0,1,17,12,0.8637,0.9478,1.5974,6.8462,6.8462,0.0,3.0,0.7,3,0,1,1,1,Service Agreement,Confidential
15,9382,46910,19.98,8,3,4,0,1,1,2,5,0,11,8,0,0,0,0,0,1,0,0,0,3,3,2,0,0,0,0,1,0,1,1,0,3,0,1,16,18,0.8788,0.9795,0.9593,3.7305,3.7305,0.0,2.3333,0.6,4,0,1,0,1,Service Agreement,Confidential
16,481,1443,24.38,5,3,1,0,2,1,1,2,0,6,5,0,0,5,0,0,1,0,0,0,1,0,5,0,0,0,0,1,0,1,0,1,3,0,1,16,9,0.7803,0.88,14.553,54.0541,54.0541,0.0,1.625,0.4375,1,0,1,1,1,Service Agreement,Confidential
8,2830,11320,22.65,3,3,2,0,3,1,1,4,0,11,7,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,1,0,1,3,0,0,18,16,0.8409,0.8992,2.8269,12.0141,12.0141,0.0,4.25,1.0,3,0,1,1,1,Service Agreement,Confidential
10,4084,24504,20.66,4,2,2,0,3,2,2,8,0,4,10,0,0,3,0,0,2,0,0,0,2,2,3,0,0,0,0,1,0,1,1,1,3,0,2,20,14,0.6644,0.6664,2.2037,8.8149,8.8149,0.0,3.6,0.9,3,0,1,1,1,Service Agreement,Confidential
10,3942,15768,9.15,4,3,3,0,2,1,2,4,0,4,0,0,0,1,0,0,1,0,0,0,2,0,3,0,0,0,0,1,0,1,0,0,3,0,1,6,10,0.7702,0.7959,1.5221,4.3125,4.3125,0.0,1.7,0.6,3,0,0,1,1,Service Agreement,Confidential
14,7765,38825,22.81,3,4,2,0,3,1,2,5,0,3,3,0,0,6,0,0,0,0,0,0,3,2,2,0,0,0,0,1,0,1,0,1,3,0,0,16,10,0.6858,0.7819,0.9015,3.3484,3.3484,0.0,1.8571,0.5,4,0,1,1,1,Service Agreement,Confidential
6,4908,19632,15.29,5,3,3,0,3,0,3,4,0,8,4,0,0,5,0,0,1,0,0,0,4,1,2,0,0,0,0,1,1,1,1,0,3,0,1,16,15,0.8349,0.8631,1.63,6.52,6.52,0.0,5.3333,1.3333,3,0,1,1,1,Service Agreement,Confidential
8,6653,26612,12.85,4,3,3,0,0,2,2,7,0,8,6,0,0,5,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,0,0,3,0,0,17,17,0.9607,1.0,0.9018,5.1105,5.1105,0.0,4.25,0.75,4,0,1,1,1,Service Agreement,Confidential
9,3103,12412,12.99,5,3,2,0,2,1,3,2,0,7,8,0,0,7,0,0,1,0,0,0,3,2,4,0,0,0,0,1,0,1,0,0,3,0,1,24,12,0.9607,1.0,3.2227,11.9239,11.9239,0.0,4.1111,1.1111,3,0,1,1,1,Service Agreement,Confidential
18,4584,18336,25.49,1,3,3,0,1,1,2,4,0,7,5,0,0,5,0,0,2,0,0,0,4,2,6,0,0,0,0,1,0,1,1,1,3,0,2,22,13,0.9686,0.9926,3.0541,8.0716,8.0716,0.0,2.0556,0.7778,3,0,1,1,1,Service Agreement,Confidential
10,1100,4400,21.23,5,4,2,0,1,1,2,9,0,10,4,0,0,4,0,0,1,0,0,0,3,1,4,0,0,0,0,2,0,1,1,0,3,0,1,16,21,0.8793,0.9695,8.1818,34.5455,34.5455,0.0,3.8,0.9,2,0,1,1,1,Service Agreement,Confidential
15,6710,26840,22.68,7,3,2,0,3,0,2,4,0,6,5,0,0,3,0,0,1,0,0,0,4,1,2,0,0,0,0,1,0,1,1,0,3,0,1,15,12,0.7708,0.8972,1.1923,4.1729,4.1729,0.0,1.8667,0.5333,4,0,1,1,1,Service Agreement,Confidential
15,3683,25781,16.43,8,3,2,0,3,2,4,5,0,4,9,0,0,6,0,0,1,0,0,0,3,2,3,0,0,0,0,1,0,1,0,0,3,0,1,23,13,0.7648,0.912,2.4437,10.0462,10.0462,0.0,2.4667,0.6,3,0,1,1,1,Service Agreement,Confidential
12,5416,27080,18.55,6,2,2,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,1,0,1,1,1,3,0,0,8,7,0.8493,0.9925,1.4771,2.7696,2.7696,0.0,1.25,0.6667,4,0,0,0,1,Service Agreement,Confidential
12,6694,33470,21.77,9,4,4,0,2,0,2,2,0,1,4,0,0,0,0,0,2,0,0,0,5,2,3,0,0,0,0,1,0,1,1,0,3,0,2,14,5,0.8239,0.8895,1.7927,3.1371,3.1371,0.0,1.75,1.0,4,0,1,0,1,Service Agreement,Confidential
7,6109,30545,17.04,1,2,2,0,3,2,1,3,0,9,5,0,0,2,0,0,2,0,0,0,3,0,2,0,0,0,0,1,0,1,0,0,3,0,2,12,13,0.9352,1.0,1.1459,4.4197,4.4197,0.0,3.8571,1.0,4,0,1,1,1,Service Agreement,Confidential
12,3864,19320,17.14,7,5,1,0,2,1,1,7,0,8,7,0,0,1,0,0,1,0,0,0,2,2,2,0,0,0,0,1,0,1,1,1,3,0,1,14,16,0.7684,0.7738,1.8116,8.0228,8.0228,0.0,2.5833,0.5833,3,0,1,1,1,Service Agreement,Confidential
15,6830,34150,24.72,4,3,3,0,2,1,1,3,0,7,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,1,1,1,3,0,0,9,11,0.6672,0.739,0.8785,2.9283,2.9283,0.0,1.3333,0.4,4,0,1,0,1,Service Agreement,Confidential
7,5196,25980,13.67,4,3,2,0,3,1,4,4,0,4,0,0,0,6,0,0,1,0,0,0,3,2,3,0,0,0,0,1,0,1,0,0,3,0,1,14,12,0.8631,1.0,1.7321,5.1963,5.1963,0.0,3.8571,1.2857,4,0,0,1,1,Service Agreement,Confidential
7,1392,4176,16.84,7,2,2,0,1,2,1,1,0,5,2,0,0,1,0,0,1,0,0,0,3,1,3,0,0,0,0,1,0,1,0,0,3,0,1,10,7,0.7065,0.8145,5.7471,12.931,12.931,0.0,2.5714,1.1429,2,0,1,1,1,Service Agreement,Confidential
10,2268,9072,17.19,8,4,1,0,0,1,2,5,0,12,8,0,0,1,0,0,1,0,0,0,3,2,2,0,0,0,0,1,1,0,1,1,3,0,1,16,19,0.9209,0.9453,3.5273,15.873,15.873,0.0,3.6,0.8,3,0,1,1,1,Service Agreement,Confidential
9,6364,25456,17.83,7,3,2,0,2,1,3,5,0,0,5,0,0,2,0,0,1,0,0,0,2,2,3,0,0,0,0,1,0,1,1,1,3,0,1,14,8,0.9043,1.0,1.2571,3.6141,3.6141,0.0,2.5556,0.8889,4,0,1,1,1,Service Agreement,Confidential
15,2193,10965,18.45,9,5,1,0,2,1,1,5,0,13,6,0,0,3,0,0,1,0,0,0,4,2,1,0,0,0,0,1,0,1,1,0,3,0,1,16,19,0.7154,0.7301,3.648,16.4159,16.4159,0.0,2.4,0.5333,3,0,1,1,1,Service Agreement,Confidential
7,6848,27392,19.21,4,5,1,0,1,0,3,5,0,9,3,0,0,1,0,0,1,0,0,0,4,3,3,0,0,0,0,1,0,1,1,1,3,0,1,14,17,0.8731,0.9704,1.6063,4.6729,4.6729,0.0,4.5714,1.5714,4,0,1,1,1,Service Agreement,Confidential
11,5949,29745,24.75,6,2,2,0,2,1,3,4,0,5,4,0,0,3,0,0,1,0,0,0,4,2,2,0,0,0,0,1,0,1,1,1,3,0,1,15,12,0.8843,0.9911,1.5129,4.7067,4.7067,0.0,2.5455,0.8182,4,0,1,1,1,Service Agreement,Confidential
6,4291,12873,21.89,5,2,2,0,2,1,4,6,0,8,6,0,0,5,0,0,1,0,0,0,4,3,2,0,0,0,0,1,0,1,1,0,3,0,1,20,18,0.9344,1.0,2.3305,9.0888,9.0888,0.0,6.5,1.6667,3,0,1,1,1,Service Agreement,Confidential
10,5002,20008,15.1,7,3,3,0,2,1,2,4,0,2,4,0,0,1,0,0,0,0,0,0,4,1,2,0,0,0,0,1,0,1,1,0,3,0,0,12,8,0.8001,0.9121,1.3994,3.9984,3.9984,0.0,2.0,0.7,4,0,1,1,1,Service Agreement,Confidential
9,4277,21385,21.13,7,2,4,0,3,1,2,3,0,4,11,0,0,5,0,0,2,0,0,0,3,2,2,0,0,0,0,2,0,1,0,1,3,0,2,23,9,0.7875,0.8443,2.1043,7.9495,7.9495,0.0,3.7778,1.0,3,0,1,1,1,Service Agreement,Confidential
6,4647,23235,15.61,8,2,1,0,3,1,2,1,0,6,3,0,0,1,0,0,1,0,0,0,4,2,4,0,0,0,0,1,0,1,1,1,3,0,1,14,9,0.9063,0.9511,2.3671,5.1646,5.1646,0.0,4.0,1.8333,3,0,1,1,1,Service Agreement,Confidential
10,1788,8940,20.82,5,3,3,0,4,1,3,1,0,5,0,0,0,3,0,0,1,0,0,0,2,4,2,0,0,0,0,3,0,1,1,0,3,0,1,11,9,0.8571,0.9142,5.0336,11.745,11.745,0.0,2.1,0.9,2,0,0,1,1,Service Agreement,Confidential
8,3677,18385,13.72,6,2,2,0,0,1,3,4,0,2,7,0,0,0,0,0,1,0,0,0,4,2,4,0,0,0,0,1,0,0,1,0,3,0,1,17,9,0.9626,1.0,2.9916,7.3429,7.3429,0.0,3.375,1.375,3,0,1,0,1,Service Agreement,Confidential
14,4044,20220,12.31,5,2,3,0,0,1,1,6,0,9,3,0,0,5,0,0,1,0,0,0,3,0,3,0,0,0,0,3,0,0,1,1,3,0,1,14,16,0.8802,0.9386,1.731,7.6657,7.6657,0.0,2.2143,0.5,3,0,1,1,1,Service Agreement,Confidential
5,7596,45576,23.9,2,2,2,0,1,1,4,5,0,6,7,0,0,0,0,0,1,0,0,0,5,1,2,0,0,0,0,1,0,1,1,1,3,0,1,15,15,0.8301,0.864,1.1848,4.0811,4.0811,0.0,6.2,1.8,4,0,1,0,1,Service Agreement,Confidential
11,5098,15294,21.19,2,4,3,0,4,1,1,7,0,8,5,0,0,2,0,0,1,0,0,0,4,2,3,0,0,0,0,1,0,1,0,0,3,0,1,16,16,0.6722,0.7035,1.9616,6.4731,6.4731,0.0,3.0,0.9091,4,0,1,1,1,Service Agreement,Confidential
7,5307,26535,19.73,2,3,0,0,1,1,1,2,0,4,9,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,1,0,1,1,0,3,0,0,17,7,0.8751,0.9749,1.319,4.5223,4.5223,0.0,3.4286,1.0,4,0,1,1,1,Service Agreement,Confidential
11,7309,36545,17.73,4,2,1,0,1,1,2,2,0,9,1,0,0,3,0,0,0,0,0,0,2,4,3,0,0,0,0,1,0,1,0,1,3,0,0,13,13,0.9521,1.0,1.2314,3.5573,3.5573,0.0,2.3636,0.8182,4,0,1,1,1,Service Agreement,Confidential
8,4031,20155,20.42,3,3,1,0,2,2,0,6,0,3,3,0,0,3,0,0,1,0,0,0,2,2,3,0,0,0,0,1,0,1,1,1,3,0,1,13,9,0.9632,1.0,1.9846,5.7058,5.7058,0.0,2.875,1.0,3,0,1,1,1,Service Agreement,Confidential
10,6468,32340,29.75,3,1,2,0,3,2,1,3,0,8,7,0,0,4,0,0,0,0,0,0,4,2,3,0,0,0,0,1,0,1,1,0,3,0,0,20,12,0.6536,0.772,1.3915,4.9474,4.9474,0.0,3.2,0.9,4,0,1,1,1,Service Agreement,Confidential
15,6525,26100,20.84,5,1,1,0,1,1,1,3,0,5,5,0,0,1,0,0,1,0,0,0,3,1,3,0,0,0,0,1,0,1,1,1,3,0,1,13,9,0.7192,0.8003,1.2261,3.5249,3.5249,0.0,1.5333,0.5333,4,0,1,1,1,Service Agreement,Confidential
4,996,3984,7.49,5,2,1,0,1,0,2,4,0,6,6,0,0,3,0,0,0,0,0,0,2,3,2,0,0,0,0,1,0,1,1,1,3,0,0,16,12,0.9436,0.9734,7.0281,28.1124,28.1124,0.0,7.0,1.75,2,0,1,1,1,Service Agreement,Confidential
11,3544,14176,10.7,10,3,2,0,3,1,3,0,0,5,2,0,0,4,0,0,1,0,0,0,4,2,2,0,0,0,0,1,0,1,1,0,3,0,1,14,8,0.8696,0.885,2.5395,6.4898,6.4898,0.0,2.0909,0.8182,3,0,1,1,1,Service Agreement,Confidential
9,3935,15740,16.1,6,2,3,0,1,1,3,1,0,8,3,0,0,1,0,0,1,0,0,0,4,3,1,0,0,0,0,1,0,1,1,0,3,0,1,12,12,0.8442,0.901,2.2872,6.3532,6.3532,0.0,2.7778,1.0,3,0,1,1,1,Service Agreement,Confidential
10,4106,20530,13.92,3,5,2,0,2,0,4,4,0,12,2,0,0,3,0,0,1,0,0,0,4,1,2,0,0,0,0,1,0,1,1,0,3,0,1,12,20,0.8618,0.9216,1.9484,8.037,8.037,0.0,3.3,0.8,3,0,1,1,1,Service Agreement,Confidential
3,5871,23484,12.96,7,3,0,0,1,2,2,4,0,7,3,0,0,5,0,0,1,0,0,0,2,2,3,0,0,0,0,1,0,1,1,1,3,0,1,15,13,0.973,1.0,1.3626,4.9395,4.9395,0.0,9.6667,2.6667,4,0,1,1,1,Service Agreement,Confidential
6,5647,16941,12.81,5,5,2,0,1,1,2,5,0,6,2,0,0,4,0,0,1,0,0,0,2,2,2,0,0,0,0,1,0,1,0,1,3,0,1,12,13,0.7274,0.8487,1.2396,4.6042,4.6042,0.0,4.3333,1.1667,4,0,1,1,1,Service Agreement,Confidential
6,4334,17336,15.45,2,5,3,0,0,2,0,2,0,5,4,0,0,4,0,0,2,0,0,0,4,0,3,0,0,0,0,1,0,0,0,1,3,0,2,15,7,0.8019,0.8648,2.0766,5.5376,5.5376,0.0,4.0,1.5,3,0,1,1,1,Service Agreement,Confidential
7,7476,22428,18.43,3,3,2,0,3,1,2,5,0,9,5,0,0,6,0,0,1,0,0,0,3,2,4,0,0,0,0,1,0,1,1,1,3,0,1,20,16,0.6512,0.786,1.3376,4.9492,4.9492,0.0,5.2857,1.4286,4,0,1,1,1,Service Agreement,Confidential
8,4256,17024,30.38,3,2,3,0,1,2,1,4,0,3,5,0,0,6,0,0,2,0,0,0,4,3,3,0,0,0,0,1,0,1,1,0,3,0,2,21,8,0.6871,0.7459,2.8195,7.2838,7.2838,0.0,3.875,1.5,3,0,1,1,1,Service Agreement,Confidential
5,3318,13272,12.59,8,4,2,0,2,1,3,2,0,7,5,0,0,2,0,0,1,0,0,0,3,1,2,0,0,0,0,1,0,1,1,1,3,0,1,13,12,0.8203,0.9207,2.1097,7.836,7.836,0.0,5.2,1.4,3,0,1,1,1,Service Agreement,Confidential
8,6455,25820,15.83,9,1,2,0,1,2,3,3,0,5,8,0,0,4,0,0,1,0,0,0,2,2,3,0,0,0,0,1,0,1,1,0,3,0,1,19,11,0.9169,1.0,1.2393,4.8025,4.8025,0.0,3.875,1.0,4,0,1,1,1,Service Agreement,Confidential
9,2423,9692,21.71,2,3,4,0,3,1,2,4,0,3,2,0,0,7,0,0,1,0,0,0,4,0,6,0,0,0,0,1,0,1,0,1,3,0,1,19,9,0.9208,1.0,4.5398,11.9686,11.9686,0.0,3.2222,1.2222,3,0,1,1,1,Service Agreement,Confidential
16,4158,24948,21.76,7,3,1,0,1,1,2,5,0,5,11,0,0,2,0,0,1,0,0,0,3,3,5,0,0,0,0,1,0,1,1,1,3,0,1,24,12,0.7639,0.8921,2.886,8.8985,8.8985,0.0,2.3125,0.75,3,0,1,1,1,Service Agreement,Confidential
12,5846,23384,19.33,5,4,3,0,3,1,4,4,0,5,4,0,0,6,0,0,1,0,0,0,2,3,3,0,0,0,0,1,0,1,1,0,3,0,1,18,13,0.793,0.8504,1.5395,5.4738,5.4738,0.0,2.6667,0.75,4,0,1,1,1,Service Agreement,Confidential
7,5998,29990,20.56,3,5,2,0,2,2,3,6,0,5,9,0,0,3,0,0,1,0,0,0,3,1,4,0,0,0,0,1,0,1,0,1,3,0,1,20,14,0.8553,0.9877,1.5005,5.8353,5.8353,0.0,5.0,1.2857,4,0,1,1,1,Service Agreement,Confidential
11,5036,30216,17.99,1,4,1,0,2,1,3,2,0,1,16,0,0,0,0,0,1,0,0,0,2,2,4,0,0,0,0,1,0,1,1,1,3,0,1,24,6,0.7201,0.739,1.7871,6.1557,6.1557,0.0,2.8182,0.8182,4,0,1,0,1,Service Agreement,Confidential
5,6476,19428,19.85,3,4,3,0,3,1,0,4,0,4,6,0,0,4,0,0,1,0,0,0,2,3,2,0,0,0,0,0,1,1,1,1,3,0,1,17,8,0.7921,0.8357,1.2353,4.0148,4.0148,0.0,5.2,1.6,4,0,1,1,1,Service Agreement,Confidential
7,4763,23815,29.9,6,1,2,0,1,1,3,8,0,6,3,0,0,1,0,0,1,0,0,0,2,1,4,0,0,0,0,2,0,1,1,0,3,0,1,11,17,0.7801,0.8045,1.6796,6.0886,6.0886,0.0,4.1429,1.1429,3,0,1,1,1,Service Agreement,Confidential
10,5307,21228,21.28,7,2,1,0,2,1,1,1,0,5,9,0,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,1,1,1,3,0,0,17,7,0.6861,0.7246,0.9422,4.5223,4.5223,0.0,2.4,0.5,4,0,1,1,1,Service Agreement,Confidential
2,5750,28750,23.11,7,3,2,0,2,1,3,5,0,5,0,0,0,0,0,0,2,0,0,0,4,3,3,0,0,0,0,1,0,1,1,1,3,0,2,10,13,0.9729,0.9797,2.087,4.3478,4.3478,0.0,12.5,6.0,4,0,0,0,1,Service Agreement,Confidential
15,53,212,17.3,7,1,1,0,2,1,1,6,0,4,6,0,0,5,0,0,0,0,0,0,3,2,4,0,0,0,0,1,0,1,1,0,3,0,0,20,11,0.9549,0.9701,169.8113,584.9057,584.9057,0.0,2.0667,0.6,1,0,1,1,1,Service Agreement,Confidential
11,6404,25616,22.21,5,2,3,0,3,1,1,2,0,5,2,0,0,5,0,0,2,0,0,0,5,2,3,0,0,0,0,1,0,1,1,1,3,0,2,17,8,0.8844,0.9821,1.8738,4.2161,4.2161,0.0,2.4545,1.0909,4,0,1,1,1,Service Agreement,Confidential
17,843,5901,15.35,4,3,2,0,3,2,1,1,0,3,3,0,0,6,0,0,0,0,0,0,3,2,4,0,0,0,0,1,0,1,0,0,3,0,0,18,5,0.9275,1.0,10.6762,27.2835,27.2835,0.0,1.3529,0.5294,2,0,1,1,1,Service Agreement,Confidential
17,6140,18420,19.52,7,3,0,0,2,0,2,3,0,2,0,0,0,4,0,0,1,0,0,0,4,3,5,0,0,0,0,1,0,1,1,1,3,0,1,16,7,0.6607,0.7146,2.1173,3.9088,3.9088,0.0,1.4118,0.7647,4,0,0,1,1,Service Agreement,Confidential
